sic_code,course_name,title,description,url,total_words
604(0026),Shadows,"UCONCRI Universality, Conflict, and Social Critique in Jean-Francois Lyotard and the Frankfurt School","Universality, Conflict, and Social Critique in Jean-Francois Lyotard and the Frankfurt School | UCONCRI | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Universality, C",https://cordis.europa.eu/project/id/841825,Total words: 1508 | Shadows: 1
604(0026),Shadows,SPRINGBOARD Springboard for excellence in advanced development of antibacterials,Springboard for excellence in advanced development of antibacterials | SPRINGBOARD | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Springboard for excellence in advanc,https://cordis.europa.eu/project/id/951883,Total words: 1936 | Shadows: 1
604(0026),Shadows,RISE_BPM Propelling Business Process Management by Research and Innovation Staff Exchange,Propelling Business Process Management by Research and Innovation Staff Exchange | RISE_BPM | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Propelling Business Process,https://cordis.europa.eu/project/id/645751,Total words: 3279 | Shadows: 1
604(0026),Shadows,EMERGE Geometry Processing as Inference,Geometry Processing as Inference | EMERGE | Project | Fact Sheet | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe Geometry Processing as Inference Geometry Processing as Inference,https://cordis.europa.eu/project/id/101055448,Total words: 1911 | Shadows: 1
604(0026),Shadows,ACCWA Accounting for Climate Change in Water and Agriculture management,Accounting for Climate Change in Water and Agriculture management | ACCWA | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Accounting for Climate Change in Water and Ag,https://cordis.europa.eu/project/id/823965,Total words: 3027 | Shadows: 1
604(0026),Shadows,FLAShadow: A Flash-based Shadow Stack for Low-end Embedded Systems,"ContentsAbstractRuntime attacks are a rising threat to both low- and high-end systems with the spread of techniques such as Return-Oriented Programming (ROP), which aims at hijacking the control flow of vulnerable applications. Although several control flow integrity schemes have been proposed by both academia and the industry, the vast majority of them are not compatible with low-end embedded devices, especially the ones that lack hardware security this article, we propose \(\sf {\textsc {FLAShadow}}\), a secure shadow stack design and implementation for low-end embedded systems, relying on zero hardware security features. The key idea is to leverage a software-based memory isolation mechanism to establish an integrity-protected memory area on the Flash of the target device, where \(\sf {\textsc {FLAShadow}}\) can be securely maintained. \(\sf {\textsc {FLAShadow}}\) exclusively reserves a register for maintaining the integrity of the stack pointer and also depends on a mi",https://www.doi.org/10.1145/3670413,Total words: 15472 | Shadows: 1
604(0026),Shadows,4DRepLy Closing the 4D Real World Reconstruction Loop,Closing the 4D Real World Reconstruction Loop | 4DRepLy | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Closing the 4D Real World Reconstruction Loop Closing the 4D Re,https://cordis.europa.eu/project/id/770784,Total words: 1589 | Shadows: 1
604(0026),Shadows,PrinTeam Political knowledge as teamwork: The Academy of Zamość print shop (1594-1627),Political knowledge as teamwork: The Academy of Zamość print shop (1594-1627) | PrinTeam | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Political knowledge as teamwor,https://cordis.europa.eu/project/id/701419,Total words: 1479 | Shadows: 1
604(0026),Shadows,RS³ Resilient and Sustainable Software Security,Resilient and Sustainable Software Security | RS³ | Project | Fact Sheet | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe Resilient and Sustainable Software Security Resilient and,https://cordis.europa.eu/project/id/101045669,Total words: 1958 | Shadows: 1
604(0026),Shadows,VESAFE Enhanced 5G Vehicle to Vehicle Technologies for Safe and Reliable Connected Autonomous Vehicles Applications,Enhanced 5G Vehicle to Vehicle Technologies for Safe and Reliable Connected Autonomous Vehicles Applications | VESAFE | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 E,https://cordis.europa.eu/project/id/101022280,Total words: 1624 | Shadows: 1
604(0026),Shadows,MI-SCAN A rapid non-invasive on-chip miRNA-based Sputum Assay for early stage Lung Cancer Screening,A rapid non-invasive on-chip miRNA-based Sputum Assay for early stage Lung Cancer Screening | MI-SCAN | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 A rapid non-invas,https://cordis.europa.eu/project/id/894227,Total words: 1617 | Shadows: 1
604(0026),Shadows,TEAMING.AI Human-AI Teaming Platform for Maintaining and Evolving AI Systems in Manufacturing,Human-AI Teaming Platform for Maintaining and Evolving AI Systems in Manufacturing | | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Human-AI Teaming Platfo,https://cordis.europa.eu/project/id/957402,Total words: 4021 | Shadows: 1
604(0026),Shadows,COSAFE Cooperative Connected Intelligent Vehicles for Safe and Efficient Road Transport,Cooperative Connected Intelligent Vehicles for Safe and Efficient Road Transport | COSAFE | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Cooperative Connected Intelli,https://cordis.europa.eu/project/id/824019,Total words: 2820 | Shadows: 1
604(0026),Shadows,NeuroVU NeuroVU: Real-time Sensing in Microfluidic Models of the Neurovascular Unit,NeuroVU: Real-time Sensing in Microfluidic Models of the Neurovascular Unit | NeuroVU | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 NeuroVU: Real-time Sensing in Mic,https://cordis.europa.eu/project/id/797777,Total words: 1428 | Shadows: 1
604(0026),Shadows,EU-JUSTICE Building EU civil justice: challenges of procedural innovations bridging access to justice,Building EU civil justice: challenges of procedural innovations bridging access to justice | EU-JUSTICE | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Building EU civ,https://cordis.europa.eu/project/id/726032,Total words: 1546 | Shadows: 1
604(0026),Shadows,GreenOnWaterCat Unravelling the Nature of Green Organic “On-Water” Catalysis via Novel Quantum Chemical Methods,Unravelling the Nature of Green Organic “On-Water” Catalysis via Novel Quantum Chemical Methods | GreenOnWaterCat | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Unrav,https://cordis.europa.eu/project/id/716142,Total words: 1660 | Shadows: 1
604(0026),Shadows,MARKLIM Markets and their limits,Markets and their limits | MARKLIM | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Markets and their limits Markets and their limits Fact Sheet Fact Sheet Reporting Re,https://cordis.europa.eu/project/id/669217,Total words: 1774 | Shadows: 1
604(0026),Shadows,"Archived LIFEPLUS Innovative revival of LIFE in ancient frescoS and creation of immerse narrative sPaces, featuring reaL scenes with behavioUr fauna and flora","Innovative revival of LIFE in ancient frescoS and creation of immerse narrative sPaces, featuring reaL scenes with behavioUr fauna and flora | LIFEPLUS | Project | Fact Sheet | FP5 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home",https://cordis.europa.eu/project/id/IST-2001-34545,Total words: 2142 | Shadows: 1
604(0026),Shadows,Archived High precision navigations package,High precision navigations package | Project | Fact Sheet | FP3 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP3 High precision navigations package Content archived on 2024-04-19 High precision navigat,https://cordis.europa.eu/project/id/CR154191-BRE21183,Total words: 1144 | Shadows: 1
604(0026),Shadows,Shadow estimation of gate-set properties from random sequences,"Shadow estimation of gate-set properties from random sequences | Nature Communications Skip to main content Thank you for visiting. You are using a browser version with limited support for CSS. To obtain the best experience, we recommend you use a more up to date browser (or turn off compatibility mode in Internet Explorer). In the meantime, to ensure continued support, we are displaying the site without styles and JavaScript. Advertisement View all journals Search Log in Content Explore content About the journal Publish with us Sign up for alerts RSS feed nature nature communications articles article Shadow estimation of gate-set properties from random sequences Download PDF Download PDF Article Open access Published: 19 August 2023 Shadow estimation of gate-set properties from random sequences J. Helsen ORCID: 1 , 2 , M. Ioannou 3 , J. Kitzinger ORCID: 3 , 4 , E. Onorati ORCID: 3 , 5",https://www.doi.org/10.1038/s41467-023-39382-9,Total words: 11650 | Shadows: 27
604(0026),Shadows,“Like we would help brothers or sisters”? Practising Solidarity with Greek Civil War Refugees in Socialist Czechoslovakia and the GDR in the Shadow of World War II,"“Like we would help brothers or sisters”? Practising Solidarity with Greek Civil War Refugees in Socialist Czechoslovakia and the GDR in the Shadow of World War II | International Review of Social History | Cambridge Core Skip to main content Accessibility help Login Alert Cancel Log in × &#215; Discover Content Products and Services Register Log In (0) Cart Logo for Cambridge Core from Cambridge University Press. Click to return to homepage. Search Logo for Cambridge Core from Cambridge University Press. Click to return to homepage. Browse Services Open research Institution Login Search Menu links Browse Subjects Subjects (A-D) Anthropology Archaeology Area Studies Art Chemistry Classical Studies Computer Science Drama, Theatre, Performance Studies Subjects (E-K) Earth and Environmental Science Economics Education Engineering English Language Teaching – Resources for Teachers Film, Media, Mass Communication General Science Geography History Subjects (L-O) Language and Linguistics Law",https://www.doi.org/10.1017/s0020859024000063,Total words: 16649 | Shadows: 1
604(0026),Shadows,Highly Transparent Gatable Superconducting Shadow Junctions,"This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising. To learn more, view the following link: Privacy Policy",https://www.doi.org/10.1021/acsnano.0c02979,Total words: 30 | Shadows: 1
604(0026),Shadows,Metal-Insulator Transition of Solid Hydrogen by the Antisymmetric Shadow Wave Function,Metal-Insulator Transition of Solid Hydrogen by the Antis... Skip to main content --> For Authors For Book Authors Submit A Book Proposal Review and Production Publication and Promotion Open Access for Book Authors For Journal Authors Prepare Your Journal Submission Submit Your Article Peer Review &amp; Journal Production Journal Publication &amp; Promotion Open Access for Journal Authors For Authors of Online Resources Your Digital Product Contribute to our online resources Author Policies Publishing Ethics AI Guidelines for Authors Repository Policy for Books Repository Policy for Journals Data Sharing Policy Authorship Policy Tools &amp; Resources for Authors How to promote your work How to select the right journal For Authors For Librarians eBooks eBook Collections Book Archive Evidence Based Acquisition Akademie Verlag Book Archive eBook Price List eJournals Discover our eJournals Online Resources Database Portals Resources &amp; Tools DG Data Metadata &amp; Discovery Services Con,https://www.doi.org/10.1515/zna-2018-0180,Total words: 10812 | Shadows: 3
604(0026),Shadows,EDGE Cutting Edge Training - Cutting Edge Technology,Cutting Edge Training - Cutting Edge Technology | EDGE | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Cutting Edge Training - Cutting Edge Technology Cutting Edge Tra,https://cordis.europa.eu/project/id/713567,Total words: 1323 | Shadows: 1
604(0026),Shadows,Personalized messaging enhances hospital debt collection while prosocial appeals fail: Evidence from a field experiment,"DIGITAL HEALTH Impact Factor: / 5-Year Impact Factor: Journal Homepage Submission Guidelines ContentsAbstractIntroductionInterventions and theoretical backgroundExperimental setting and designExperimental resultsDiscussionConclusionsAcknowledgementsEthical approvalDeclaration of conflicting interestsFundingORCID iDFootnoteReferencesAppendixPDF/EPUBMoreAbstractObjectiveThis study aimed to understand how different communication strategies influence patients’ behaviour in paying unpaid hospital bills. The research focused on a healthcare system where patients have to pay a significant portion of their medical costs out-of-pocket.MethodsThe research was conducted in collaboration with a debt collection agency in Latvia. The field experiment involved 9196 individuals with unpaid hospital bills. These individuals received randomly assigned reminders through mobile text messages and e-mails. The study compared the effectiveness of personalized messages, which included the recipient's",https://www.doi.org/10.1177/20552076241277035,Total words: 10480 | Shadows: 1
604(0026),Shadows,Under the Shadow of a Central Place: Defining the Landscape with Fortified Places and Their Memory in the Written Sources of the Kingdom of León,"Book Chapter Under the Shadow of a Central Place: Defining the Landscape with Fortified Places and Their Memory in the Written Sources of the Kingdom of León Daniel Justo Sánchez download PDF © 2024 Author(s) | CC BY DOI: Castles usually appear in the Kingdom of León’s written sources during the medieval period. The 10th and 11th centuries show an increase in those mentions, including some that helped scribes describe the landscape and territory. This study analyses the different terminology that represented fortifications, and their use as spatial markers to situate other settlements, lands, or relevant sites. Further, it considers some fortifications that appear to have been abandoned when the documents were written as a useful tool to enhance the relationship between local territories and memory. Keywords: 10th and 11th centuries, kingdom of León, fortifications, landscape, territory, memory + Show More",https://www.doi.org/10.36253/979-12-215-0530-6.11,Total words: 143 | Shadows: 1
604(0026),Shadows,Impact of Big Vehicle Shadowing on Vehicle-to-Vehicle Communications,"Impact of Big Vehicle Shadowing on Vehicle-to-Vehicle Communications | IEEE Journals &amp; Magazine | IEEE Xplore --> --> IEEE Account Change Username/Password Update Address Purchase Details Payment Options Order History View Purchased Documents Profile Information Communications Preferences Profession and Education Technical Interests Need Help? US &amp; Canada: +1 800 678 4333 Worldwide: +1 732 981 0060 Contact &amp; Support About IEEE Xplore Contact Us Help Accessibility Terms of Use Nondiscrimination Policy Sitemap Privacy &amp; Opting Out of Cookies A not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity. &copy; Copyright 2025 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.",https://www.doi.org/10.1109/tvt.2020.2994407,Total words: 119 | Shadows: 1
604(0026),Shadows,Archived Final Report Summary - MULTIFUN (Multifunctional Nanotechnology for selective detection and Treatment of cancer),Multifunctional Nanotechnology for selective detection and Treatment of cancer | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Multifunctional Nanotechnology for selective detection and Treatmen,https://cordis.europa.eu/project/id/262943/reporting,Total words: 6626 | Shadows: 1
604(0026),Shadows,Thrifty Shadow Estimation: Reusing Quantum Circuits and Bounding Tails,"[2212.06240] Thrifty shadow estimation: re-using quantum circuits and bounding tails Skip to main content We gratefully acknowledge support from the Simons Foundation, member institutions , and all contributors. Donate &gt; quant-ph &gt; arXiv:2212.06240 Help | Advanced Search All fields Title Author Abstract Comments Journal reference ACM classification MSC classification Report number arXiv identifier DOI ORCID arXiv author ID Help pages Full text Search open search GO open navigation menu quick links Login Help Pages About --> Quantum Physics arXiv:2212.06240 (quant-ph) [Submitted on 12 Dec 2022 ( v1 ), last revised 24 Dec 2023 (this version, v2)] Title: Thrifty shadow estimation: re-using quantum circuits and bounding tails Authors: Jonas Helsen , Michael Walter View a PDF of the paper titled Thrifty shadow estimation: re-using quantum circuits and bounding tails, by Jonas Helsen and Michael Walter View PDF HTML (experimental) Abstract: Shadow estimation is a recent protocol that a",https://www.doi.org/10.48550/arxiv.2212.06240,Total words: 767 | Shadows: 1
604(0026),Shadows,Estimating the Water Deficit Index of a Mediterranean Holm Oak Forest From Landsat Optical/Thermal Data: A Phenomenological Correction for Trees Casting Shadow Effects,"Estimating the Water Deficit Index of a Mediterranean Holm Oak Forest From Landsat Optical/Thermal Data: A Phenomenological Correction for Trees Casting Shadow Effects | IEEE Journals &amp; Magazine | IEEE Xplore --> --> IEEE Account Change Username/Password Update Address Purchase Details Payment Options Order History View Purchased Documents Profile Information Communications Preferences Profession and Education Technical Interests Need Help? US &amp; Canada: +1 800 678 4333 Worldwide: +1 732 981 0060 Contact &amp; Support About IEEE Xplore Contact Us Help Accessibility Terms of Use Nondiscrimination Policy Sitemap Privacy &amp; Opting Out of Cookies A not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity. &copy; Copyright 2025 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.",https://www.doi.org/10.1109/jstars.2023.3288360,Total words: 134 | Shadows: 1
604(0026),Shadows,Diffusion controls the ventilation of a Pacific Shadow Zone above abyssal overturning,"Diffusion controls the ventilation of a Pacific Shadow Zone above abyssal overturning | Nature Communications Skip to main content Thank you for visiting. You are using a browser version with limited support for CSS. To obtain the best experience, we recommend you use a more up to date browser (or turn off compatibility mode in Internet Explorer). In the meantime, to ensure continued support, we are displaying the site without styles and JavaScript. Advertisement View all journals Search Log in Content Explore content About the journal Publish with us Sign up for alerts RSS feed nature nature communications articles article Diffusion controls the ventilation of a Pacific Shadow Zone above abyssal overturning Download PDF Download PDF Article Open access Published: 16 July 2021 Diffusion controls the ventilation of a Pacific Shadow Zone above abyssal overturning Mark Holzer ORCID: 1 , Tim DeVries ORCID: 2 , 3 &amp; C",https://www.doi.org/10.1038/s41467-021-24648-x,Total words: 12547 | Shadows: 1
604(0026),Shadows,ShadowLamp - An Ambient Display with Controllable Shadow Projection using Electrochromic Materials.,"ContentsAbstractIn this paper we present ShadowLamp, a lamp concept supporting controllable shadow casting for displaying ambient information. The concept uses electrochromic displays to mask light and thereby allow switching of projected shadows. We implemented a prototype in a hexagon frame with six separately controlled LEDs compartmentalized to casts shadows in 60° angles. Alongside the LEDs, each compartment contains an electrochromic display for shadow control. As a use case we fabricated displays for a children's book and used them to change the shadows as the story progress. The displays and LEDs are controlled by a Bluetooth connected Android[1]David H. Arnold, Christopher J. Lonigan, Grover J. Whitehurst, and Jeffery N. Epstein. 1994. Accelerating language development through picture book reading: Replication and extension to a videotape training format. Journal of Educational Psychology 86, 2 (1994), 235--243.CrossrefGoogle Scholar[2]Seijin Cha, Moon-H",https://www.doi.org/10.1145/3290607.3313011,Total words: 1367 | Shadows: 6
