sic_code,course_name,title,description,url,total_words
604(0006),Drawing,Archived HOME Hierarchical and object-based monitoring of ecosystems (HOME),Hierarchical and object-based monitoring of ecosystems (HOME) | HOME | Project | Fact Sheet | FP5 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP5 Hierarchical and object-based monitoring of ecosystems,https://cordis.europa.eu/project/id/EVK2-CT-2001-50015,Total words: 1149 | Drawing: 2
604(0006),Drawing,"Archived EQUALSOC Economic change, quality of life and social cohesion","Economic change, quality of life and social cohesion | EQUALSOC | Project | Fact Sheet | FP6 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP6 Economic change, quality of life and social cohesion Conten",https://cordis.europa.eu/project/id/513431,Total words: 1871 | Drawing: 1
604(0006),Drawing,Archived MARENCLOSURES Maritime Enclosures. Fishing communities facing the effects of the South China Sea dispute,Maritime Enclosures. Fishing communities facing the effects of the South China Sea dispute | MARENCLOSURES | Project | Fact Sheet | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Maritime Enclosu,https://cordis.europa.eu/project/id/326795,Total words: 1341 | Drawing: 1
604(0006),Drawing,Archived RECYCLABILITY Programme on the recyclability of food packaging materials with respect to food safety considerations-polyethylene terephthalate and cellulosic fibres,Programme on the recyclability of food packaging materials with respect to food safety considerations-polyethylene terephthalate and cellulosic fibres | RECYCLABILITY | Project | Fact Sheet | FP4 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datal,https://cordis.europa.eu/project/id/FAIR984318,Total words: 1792 | Drawing: 1
604(0006),Drawing,New tools and insights to better connect citizens with democracy,New tools and insights to better connect citizens with democracy | Results Pack | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Thematic Packs Results Pack New tools and insights to better connect citizens with democracy Articl,https://cordis.europa.eu/article/id/448510-new-tools-and-insights-to-better-connect-citizens-with-democracy,Total words: 1297 | Drawing: 1
604(0006),Drawing,Science communication: Empowering citizens in the public discussion of science,Science communication: Empowering citizens in the public discussion of science | Results Pack | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Thematic Packs Results Pack Science communication: Empowering citizens in the public,https://cordis.europa.eu/article/id/442429-science-communication-empowering-citizens-in-the-public-discussion-of-science,Total words: 1256 | Drawing: 1
604(0006),Drawing,Archived Getting tiny satellites ready for big science,Getting tiny satellites ready for big science | NANOSAT Project | Results in Brief | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Utilizing the potential of NANOSATellites for the implementatio,https://cordis.europa.eu/article/id/175253-getting-tiny-satellites-ready-for-big-science,Total words: 1322 | Drawing: 2
604(0006),Drawing,Navigating sustainable innovation: An exploratory study of entrepreneurial ecosystems for coastal regeneration. Reflections on promoting best practices from the European project Bauhaus of the Seas Sails,"Download This Paper Open PDF in Browser Add Paper to My Library Share: Permalink Using these links will ensure access to this page indefinitely Copy URL Copy DOI Navigating sustainable innovation: An exploratory study of entrepreneurial ecosystems for coastal regeneration. Reflections on promoting best practices from the European project Bauhaus of the Seas Sails Department of Management, Università Ca' Foscari Venezia Working Paper No. 1 11 Pages Posted: 16 Feb 2024 See all articles by Michele Andrea TagliaviniMichele Andrea TagliaviniCa Foscari University of Venice - Department of Management Date Written: February 14, 2024 Abstract This study explores the topic of entrepreneurial ecosystems for coastal regeneration by combining an analysis of relevant literature with the experiences lived within the European project Bauhaus of the Seas Sails, in particular relating to the development of a key framework called ""Territorial Identity Card”, a tool designed to capture the essence of each",https://www.doi.org/10.2139/SSRN.4726639,Total words: 564 | Drawing: 1
604(0006),Drawing,Echo of the Abyss: Understanding More-than-human Interconnectedness in the Deep Sea Through Virtual Reality Experiences.,"ContentsAbstractThis pictorial presents Echo of the Abyss (EotA), a Virtual Reality (VR) experience that immerses users in a simulated deep-sea dive. EotA aims to foster a sense of connection and curiosity towards marine ecosystems by allowing players to embody a diver, guided by aquatic animals, in a safe and contemplative virtual environment. The design leverages theories from HCI, ecopsychology, and hydrocommons to promote environmental stewardship and emotional engagement with the ocean. EotA's narrative and interaction strategies are intended to overcome barriers to accessing blue spaces, providing transformative experiences that nurture empathy and ecological consciousness. Early pilot studies confirm that EotA aesthetic feel, interaction design and game mechanics can enhance human connection with remote ecosystems; further studies will investigate the long-term impact of VR experiences in Ocean availableYou can view the full content in the following formats:",https://www.doi.org/10.1145/3689050.3704432,Total words: 1677 | Drawing: 1
604(0006),Drawing,From Human-Centered to Life-Centered: How Design Changes for Contemporary Challenges. Experiences from the Bauhaus of the Seas Sails Project,"Download This Paper Open PDF in Browser Add Paper to My Library Share: Permalink Using these links will ensure access to this page indefinitely Copy URL Copy DOI From Human-Centered to Life-Centered: How Design Changes for Contemporary Challenges. Experiences from the Bauhaus of the Seas Sails Project Venice School of Management - Department of Management Working Paper No. 3 29 Pages Posted: 11 Mar 2025 See all articles by Michele Andrea TagliaviniMichele Andrea TagliaviniCa Foscari University of Venice - Department of ManagementMarika MoscatelliCa Foscari University of Venice - Department of ManagementStefano MicelliCa Foscari University of Venice Date Written: February 28, 2025 Abstract In recent decades, Design Thinking and the human-centered approach have dominated design and innovation processes, placing human needs at the core of creative solutions. However, as environmental and socio-ecological crises deepen, this framework starts to be questioned by recent alternative methodolo",https://www.doi.org/10.2139/SSRN.5173291,Total words: 583 | Drawing: 1
604(0006),Drawing,"Stakeholder Engagement Processes inside Urban Regeneration Projects: The Case of Bauhaus of the Seas Sails: Analysis, Tools and Critiques","Download This Paper Open PDF in Browser Add Paper to My Library Share: Permalink Using these links will ensure access to this page indefinitely Copy URL Copy DOI Stakeholder Engagement Processes inside Urban Regeneration Projects: The Case of Bauhaus of the Seas Sails: Analysis, Tools and Critiques Venice School of Management - Department of Management Working Paper No. 4 44 Pages Posted: 11 Mar 2025 See all articles by Marika MoscatelliMarika MoscatelliCa Foscari University of Venice - Department of ManagementMichele Andrea TagliaviniCa Foscari University of Venice - Department of ManagementStefano MicelliCa Foscari University of Venice Date Written: February 28, 2025 Abstract Stakeholder engagement plays a critical role in the success of urban regeneration projects, particularly when addressing the complexities of social, cultural, and environmental challenges. This paper explores stakeholder engagement processes within the Bauhaus of the Seas Sails (BoS) project, a European New Euro",https://www.doi.org/10.2139/SSRN.5173321,Total words: 573 | Drawing: 1
604(0006),Drawing,Diving into the Abyss: Exploring Deep Sea Connection and Curiosity through Virtual Reality,"ContentsAbstractThis paper presents an investigation of the potential of virtual reality (VR) to bridge the gap between humans and the largely unexplored deep sea, using the immersive, playful experience of ""Echo of the Abyss"" (EotA). Built around the structure of a deep-sea dive experience, EotA aims to enhance users' sense of interconnectedness with underwater environments and stimulate curiosity about marine life. The qualitative analysis reveals a heightened empathy, respect for aquatic life, and a newfound interest in real-world diving experiences. Quantitative results indicate a marginal increase in positive perceptions towards the sea. From these findings, we discuss VR as an effective transformational tool to foster a deeper ecological consciousness. Our contributions can benefit HCI researchers and game designers interested in designing ocean sustainability-driven experiences and IntroductionOften portrayed in popular culture as an enigmatic and mysterious frontier, th",https://www.doi.org/10.1145/3706598.3713833,Total words: 16236 | Drawing: 2
604(0006),Drawing,From visual sketching to knotted figurations: Fabulating in the contact zone,"ContentsAbstractDrawing on feminist Science and Technology Studies (STS) and feminist technoscience theories, this pictorial advances speculative design and fabulation through post-anthropocentric practices using visual sketching, embodied noticing, and indexing more-than-human perspectives and interactions. In a summer-long experiment, the authors engaged in visual sketching and noticed interspecies ecosystems through situated drawing, annotations, and indexing. This practice produced reflective and speculative narratives, inspiring positive fabulations within these ""polyphonic assemblages."" By challenging traditional human-centric design approaches, the authors embrace an ""ethics of possibility"" and promote inclusive, future-oriented design frameworks. This work details a novel embodied method for affirmative fabulations, envisioning inclusive speculative futures to push the boundaries of embodied design availableYou can view the full content in the following formats",https://www.doi.org/10.1145/3689050.3704418,Total words: 1855 | Drawing: 2
604(0006),Drawing,A tidalectic reading of landscapes: Multispecies peripatetic ethnography as a method for knowing landscapes.,"ContentsAbstractThis study explores multispecies interactions and human-nonhuman synergies in intertidal zones through a novel autoethnographic approach. Multispecies ethnography and posthumanist thinking challenge human-centered perspectives, highlighting the need to embrace diverse temporalities and ways of knowing in ecological research. However, current methods often fail to adequately capture these complex interrelations and the lived experiences within such environments. Shifting rhythmically between land and water, we use the intertidal contact zone to unveil the delicate synergy between humans and animals that populate the salt marsh of the Tagus delta. Our findings underscore the potential of field-based, participatory methods to model multispecies interactions and experimental drawing methods with a spatiotemporal structure that allows thinking beyond the traditional representational techniques of landscape architecture - what we call tidalectic portraits. While our work does",https://www.doi.org/10.1145/3715336.3735444,Total words: 1757 | Drawing: 4
604(0006),Drawing,More-than-Human Participatory Approaches for Design: Method and Function in Making Relations,"ContentsAbstractMore-than-human philosophical approaches, premised on relations that prioritise care, interdependence and flourishing, have become attractive to think with. Yet designers also seek to enact their convictions as method. As soon as theories of relationality are substantiated in concrete form, tensions accrue and issues of representation and participation come to the fore. This paper takes the idea of Connecting Beyond Participation to consider styles of more-than-human engagement, how they relate to purpose and what they show us about our (human) place(s) in the world. In the final analysis, the questions generated may be less about how ideas of the more-than-human are managed in these processes, and more about how these tools reveal the ecological challenges we live with. Participatory techniques reviewed include enacting other species; being-with non-humans; and appointing a body to represent rights-of-nature in decision-making, looked at through designers’ mission to s",https://www.doi.org/10.1145/3661455.3669862,Total words: 1828 | Drawing: 1
604(0006),Drawing,Bacterial cellulose: a biodesign critical analysis on the artefact and industrial manufacture,"Bacterial cellulose: a biodesign critical analysis on the artefact and industrial manufacture | Research Directions: Biotechnology Design | Cambridge Core Skip to main content Accessibility help Login Alert Cancel Log in × &#215; Discover Content Products and Services Register Log In (0) Cart Logo for Cambridge Core from Cambridge University Press. Click to return to homepage. Search Logo for Cambridge Core from Cambridge University Press. Click to return to homepage. Browse Services Open research Institution Login Search Menu links Browse Subjects Subjects (A-D) Anthropology Archaeology Area Studies Art Chemistry Classical Studies Computer Science Drama, Theatre, Performance Studies Subjects (E-K) Earth and Environmental Science Economics Education Engineering English Language Teaching – Resources for Teachers Film, Media, Mass Communication General Science Geography History Subjects (L-O) Language and Linguistics Law Life Sciences Literature Management Materials Science Mathematics M",https://www.doi.org/10.1017/btd.2024.25,Total words: 17484 | Drawing: 1
604(0006),Drawing,Periodic Reporting for period 1 - BoSS (Bauhaus of the Seas Sails),Bauhaus of the Seas Sails | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe Bauhaus of the Seas Sails Bauhaus of the Seas Sails Reporting Fact Sheet Reporting Results Fact Sheet Rep,https://cordis.europa.eu/project/id/101079995/reporting,Total words: 1376 | Drawing: 1
604(0006),Drawing,Catalogue of best practices solutions,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e523eaf144&appId=PPGMS,Total words: 50 | Drawing: 1
604(0006),Drawing,Periodic Reporting for period 1 - EHHUR (EYES HEARTS HANDS Urban Revolution),EYES HEARTS HANDS Urban Revolution | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe EYES HEARTS HANDS Urban Revolution EYES HEARTS HANDS Urban Revolution Reporting Fact Sheet Repor,https://cordis.europa.eu/project/id/101079948/reporting,Total words: 1993 | Drawing: 1
604(0006),Drawing,Catalogue of best practices and integrated selection method for public and private financing of urban and building interventions,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e523eae491&appId=PPGMS,Total words: 50 | Drawing: 1
604(0006),Drawing,Catalogue of engagement tools and codesign models,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e523ead328&appId=PPGMS,Total words: 50 | Drawing: 1
604(0006),Drawing,Ambassador programme materials and instructions,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e509b3bab2&appId=PPGMS,Total words: 50 | Drawing: 1
604(0006),Drawing,Report on BoSS-Zoöps for Pilots,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50670f069&appId=PPGMS,Total words: 50 | Drawing: 1
604(0006),Drawing,Operations manual for replication strategy,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fe034241&appId=PPGMS,Total words: 50 | Drawing: 1
604(0006),Drawing,Report on Online geospatial platform (limited functionality),"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fdd75635&appId=PPGMS,Total words: 50 | Drawing: 1
604(0006),Drawing,ChatGPT-based representation of the Tagus River through the river putative microbial profile,"ChatGPT-based representation of the Tagus River through the river putative microbial profile | Engineering | Cambridge Open Engage Skip to main content Accessibility information How to Submit Browse Events Communities About Log in This community is part of Research Directions - a journal collection based around cutting edge research questions. Learn More Back to Engineering Search within Engineering ChatGPT-based representation of the Tagus River through the river putative microbial profile 22 April 2024, Version 1 Working Paper Biotechnology Design Authors Cristiano Pedroso-Roussado , Mariana Pestana , Nuno Nunes Show author details This content is an early or alternative research output and has not been peer-reviewed by Cambridge University Press at the time of posting. Download Cite Comment This item is a response to a research question in Biotechnology Design Q. Bio-calibrated: tools and techniques of biodesign practices Explore this question Bio-calibrated: tools and techniques of",https://www.doi.org/10.33774/coe-2024-jtb18,Total words: 526 | Drawing: 1
604(0006),Drawing,The Bauhaus of the Seas: A Manifesto for the New European Bauhaus,Open Menu Search Dropdown Menu header search search input Search input auto suggest filter your search All ContentAll JournalsDesign Issues Search Advanced Search User Tools Dropdown Register Sign In Open Menu,https://www.doi.org/10.1162/desi_a_00758,Total words: 31 | Drawing: 1
604(0006),Drawing,Co-design under the Bauhaus of the Seas Light-house Project: a New European Bauhaus case study in Lisbon and Oeiras,"DRS Digital Library - DRS Biennial Conference Series: Co-design under the Bauhaus of the Seas Light-house Project: a New European Bauhaus case study in Lisbon and Oeiras --> Home Search Browse Collections My Account About Digital Commons Network™ Skip to main content Home FAQ About My Account &lt; Previous Next &gt; &nbsp; Home &gt; DRS Conference Proceedings &gt; DRS Conferences &gt; DRS2024 &gt; Research Papers &gt; 151 DRS2024: Research Papers &nbsp; Co-design under the Bauhaus of the Seas Light-house Project: a New European Bauhaus case study in Lisbon and Oeiras Authors Cristiano Pedroso-Roussado , ITI / LARSyS, Instituto Superior Técnico – U. Lisbon, Portugal Follow Nicholas B. Torretta , ITI / LARSyS, Instituto Superior Técnico – U. Lisbon, Portugal Follow Frederico Duarte , ITI / LARSyS, Instituto Superior Técnico – U. Lisbon, Portugal; Faculdade de Belas Artes – U. Lisbon, Portugal Follow Luisa Seixas , ITI / LARSyS, Instituto Superior Técnico – U. Lisbon, Portugal; IHC, Facul",https://www.doi.org/10.21606/drs.2024.604,Total words: 806 | Drawing: 1
604(0006),Drawing,Agroecology as a Practice of Care supported by Blockchain and DAOs -The speculative case of Murcia's Mar Menor Lagoon.,"ContentsAbstractThis paper speculates on using blockchain and Decentralized Autonomous Organizations (DAOs) in agroecological regeneration, focusing on the case of Spain’s Mar Menor. It highlights the ecological challenges of intensive agriculture, drawing on theories like Haraway’s cyborg metaphor and Latour’s actor-network theory to contextualize the crisis within the interplay of human and non-human actors. The study introduces a conceptual blockchain-based prototype to automate ecosystem resilience through DAOs that manage land and agricultural practices. It proposes strategic interventions such as reforestation with nitrogen-fixing trees, cultivating flood-resistant crops, and the creation of new agro-settlements. The paper argues that blockchain technologies can optimize these strategies by enabling precise monitoring and management, thus enhancing soil fertility, sustainable agriculture, and community sustainability. It presents a vision of agroecosystems as resilient, autonomou",https://www.doi.org/10.1145/3681716.3681737,Total words: 3030 | Drawing: 2
604(0006),Drawing,"Navigating Problematic Bauhaus Inheritances: Critiques, Implications, and Questions from the Bauhaus of the Seas NEB Lighthouse",Open Menu Search Dropdown Menu header search search input Search input auto suggest filter your search All ContentAll JournalsDesign Issues Search Advanced Search User Tools Dropdown Register Sign In Open Menu,https://www.doi.org/10.1162/desi_a_00770,Total words: 31 | Drawing: 1
604(0006),Drawing,Navigating sustainable innovation: An exploratory study of entrepreneurial ecosystems for coastal regeneration. Reflections on promoting best practices from the European project Bauhaus of the Seas Sails,"Download This Paper Open PDF in Browser Add Paper to My Library Share: Permalink Using these links will ensure access to this page indefinitely Copy URL Copy DOI Navigating sustainable innovation: An exploratory study of entrepreneurial ecosystems for coastal regeneration. Reflections on promoting best practices from the European project Bauhaus of the Seas Sails Department of Management, Università Ca' Foscari Venezia Working Paper No. 1 11 Pages Posted: 16 Feb 2024 See all articles by Michele Andrea TagliaviniMichele Andrea TagliaviniCa Foscari University of Venice - Department of Management Date Written: February 14, 2024 Abstract This study explores the topic of entrepreneurial ecosystems for coastal regeneration by combining an analysis of relevant literature with the experiences lived within the European project Bauhaus of the Seas Sails, in particular relating to the development of a key framework called ""Territorial Identity Card”, a tool designed to capture the essence of each",https://www.doi.org/10.2139/ssrn.4726639,Total words: 564 | Drawing: 1
604(0006),Drawing,Hackeanos: A new collaborative event format for hacking the Ocean-humanity relationship,"ContentsAbstractThis paper introduces “hackeanos”―portmanteau of “hacking” and “Okeanos”, an innovative collaborative event format aimed at fostering tech-inspired blue citizenship. In hackeanos participants are invited to appropriate technologies in order to decode and reconfigure their relationship with the Ocean―understood as a single interconnected planetary entity. In the context of HCI-driven hackathon research, this novel conceptualization retrieves the notion of issue-oriented hackathons while tackling the gap in sustainable hackathon outcomes through the joint promotion of Ocean and Digital Literacy. As such, hackeanos are set to become a “Twin Education model” backing the EU’s vision for a Blue Economy-driven Twin Transition. By tapping into design, artistic/speculative thinking, social sciences and environmental studies, our proposal aims to exemplify Entanglement HCI’s potential in addressing the SDGs and akin future-setting frameworks (e.g. the IOC-UNESCO Ocean Decade or E",https://www.doi.org/10.1145/3656156.3663722,Total words: 1361 | Drawing: 1
604(0006),Drawing,"""What Should Hackathons Do?: Bringing Up the """"Cyborgly"""" and """"Political"""" in Interdisciplinary Hackathon Research""","ContentsAbstractAs hackathons go mainstream, they face an increasing and partly controversial appropriation that calls for critical examination. Born as software development events within the open-source community, hackathons consistently became the feeding grounds of private companies and venture capitalists looking for new talent and products. In this context, we ask: is the evolving hackathon format retaining its distinctiveness and relevance? This paper explores these questions through a dual contrast: the latest insights into hackathon research versus a more radical, “cyborgly” perspective on hack[ing mar]athons, and the “social” versus “political” nature of issue-oriented hackathons. As a result, we re-envision hackathons as stagings of both our inner contradictions and collective disagreements. The inherent entangled fabric of hackathons warrants them attention as intuitively more-than-human co-creation formats and sociotechnical phenomena uniquely positioned at the intersection",https://www.doi.org/10.1145/3656156.3663713,Total words: 1333 | Drawing: 1
604(0006),Drawing,Investigating the limitations of fashion research methods in promoting a sustainable fashion practice and production: a systematic review,"Investigating the limitations of fashion research methods in applying a sustainable design practice: a systematic review[v1] | Instructions for Authors About Help Center Blog Log In Submit Home Business, Economics and Management Other DOI:10.20944/preprints202310.0250.v1 Cite Add to My List Share Comments Download Files Version 1 Submitted: 04 October 2023 Posted: 06 October 2023 Read the latest preprint version here Subscription Notify me about updates to this article or when a peer-reviewed version is published. Subscribe Preprint Review This version is not peer-reviewed. Investigating the limitations of fashion research methods in applying a sustainable design practice: a systematic review Cristiano Pedroso-Roussado * Cristiano Pedroso-Roussado * Show more Version 1 Submitted: 04 October 2023 Posted: 06 October 2023 Read the latest preprint version here Abstract Research is a human activity that needs both scientific rigour and creativity. The need of research is often",https://www.doi.org/10.20944/preprints202310.0250.v1,Total words: 7168 | Drawing: 1
604(0006),Drawing,Data Management Plan,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fdb808b7&appId=PPGMS,Total words: 50 | Drawing: 1
604(0006),Drawing,Template and co-design process,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9f07936&appId=PPGMS,Total words: 50 | Drawing: 1
604(0006),Drawing,C&D Plan,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9f4ce97&appId=PPGMS,Total words: 50 | Drawing: 1
604(0006),Drawing,Archived Final Report Summary - DEMETRIQ (Developing methodologies to reduce inequalities in the determinants of health),Developing methodologies to reduce inequalities in the determinants of health | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Developing methodologies to reduce inequalities in the determinants,https://cordis.europa.eu/project/id/278511/reporting,Total words: 18128 | Drawing: 2
